Customer Id,Age,Gender,Occupation,Marital Status
1047220195,33,Female,Employed,Married
1047220196,36,Male,Self-Employed,Married
1047220202,54,Female,Employed,Married
1047220204,37,Male,Employed,Married
1047220205,41,Male,Employed,Single
1047220206,49,Male,Employed,Married
1047320180,52,Male,Self-Employed,Married
1047320181,38,Male,Employed,Married
1047320182,28,Female,Self-Employed,Married
1047320183,37,Male,Self-Employed,Married
1047320191,40,Female,Employed,Married
1047320192,26,Female,Employed,Married
1047320193,30,Female,Self-Employed,Married
1047320201,39,Female,Self-Employed,Married
1047320202,32,Female,Employed,Single
1047320203,34,Female,Self-Employed,Married
1047420180,34,Male,Employed,Single
1047420190,32,Male,Employed,Single
1047420200,33,Male,Employed,Single
1047520200,50,Female,Employed,Married
1047520201,43,Female,Employed,Single
1047620200,45,Female,Employed,Married
1047620201,39,Male,Self-Employed,Married
1047720182,47,Female,Employed,Single
1047720192,29,Female,Employed,Married
1047720200,45,Female,Employed,Married
1047720201,33,Female,Employed,Married
1047720202,45,Female,Employed,Single
1047820180,32,Male,Self-Employed,Single
1047820190,29,Male,Self-Employed,Single
1047820200,31,Female,Self-Employed,Married
1047920180,45,Female,Employed,Single
1047920181,54,Male,Employed,Married
1047920190,48,Female,Employed,Single
1047920191,42,Male,Employed,Single
1047920200,52,Female,Employed,Married
1047920201,36,Male,Employed,Married
1048020180,38,Male,Employed,Single
1048020190,36,Male,Employed,Single
1048020200,27,Male,Employed,Single
1048120180,32,Male,Employed,Single
1048120181,37,Male,Employed,Single
1048120182,39,Male,Employed,Single
1048120184,40,Male,Employed,Single
1048120190,28,Male,Employed,Single
1048120191,30,Male,Employed,Single
1048120192,42,Male,Employed,Single
1048120194,36,Male,Employed,Single
1048120200,32,Male,Employed,Single
1048120201,29,Female,Employed,Single
1048120202,49,Female,Employed,Married
1048120204,30,Male,Employed,Single
1048220180,51,Male,Employed,Married
1048220181,48,Female,Employed,Married
1048220182,46,Male,Self-Employed,Married
1048220183,45,Male,Employed,Single
1048220184,31,Female,Self-Employed,Married
1048220190,26,Female,Employed,Single
1048220191,37,Male,Employed,Married
1048220192,38,Male,Employed,Married
1048220193,48,Female,Employed,Single
1048220194,25,Female,Employed,Single
1048220200,50,Male,Employed,Married
1048220201,39,Male,Self-Employed,Married
1048220202,50,Male,Self-Employed,Married
1048220203,39,Male,Self-Employed,Married
1048220204,51,Male,Employed,Single
1048320200,44,Male,Self-Employed,Married
1048420180,34,Male,Employed,Single
1048420181,42,Female,Employed,Single
1048420182,44,Female,Employed,Single
1048420190,27,Male,Employed,Single
1048420191,44,Male,Employed,Single
1048420192,40,Male,Employed,Single
1048420200,30,Male,Employed,Single
1048420201,39,Male,Employed,Single
1048420202,30,Male,Employed,Single
1048520180,42,Female,Self-Employed,Married
1048520190,44,Female,Self-Employed,Married
1048520200,37,Male,Self-Employed,Married
1048620180,41,Female,Self-Employed,Married
1048620182,54,Female,Employed,Married
1048620183,46,Female,Employed,Married
1048620184,52,Female,Employed,Married
1048620190,43,Female,Self-Employed,Married
1048620192,50,Female,Employed,Single
1048620193,50,Female,Employed,Married
1048620194,48,Female,Employed,Married
1048620200,36,Female,Self-Employed,Married
1048620202,49,Female,Employed,Married
1048620203,51,Female,Employed,Married
1048620204,47,Female,Employed,Single
1048720181,38,Male,Self-Employed,Married
1048720182,36,Male,Employed,Married
1048720183,42,Female,Employed,Married
1048720184,52,Female,Employed,Married
1048720191,44,Female,Self-Employed,Married
1048720192,31,Female,Self-Employed,Married
1048720193,42,Female,Employed,Single
1048720194,46,Female,Employed,Single
1048720201,30,Female,Employed,Single
1048720202,42,Female,Self-Employed,Married
1048720203,40,Female,Self-Employed,Married
1048720204,38,Male,Self-Employed,Single
1048820180,54,Female,Employed,Married
1048820181,47,Female,Employed,Married
1048820182,45,Female,Employed,Married
1048820190,46,Female,Employed,Married
1048820191,50,Female,Employed,Single
1048820192,45,Female,Employed,Single
1048820200,51,Female,Employed,Single
1048820201,46,Female,Employed,Single
1048820202,54,Female,Employed,Married
1048920180,25,Female,Employed,Single
1048920181,27,Male,Self-Employed,Single
1048920182,33,Male,Employed,Single
1048920183,49,Male,Employed,Married
1048920190,28,Male,Self-Employed,Single
1048920191,33,Male,Employed,Married
1048920192,28,Female,Employed,Married
1048920193,51,Male,Employed,Married
1048920200,54,Male,Self-Employed,Married
1048920201,51,Female,Employed,Married
1048920202,47,Male,Self-Employed,Single
1049020182,36,Male,Self-Employed,Married
1049020183,36,Male,Employed,Married
1049020185,54,Male,Employed,Married
1049020192,36,Male,Self-Employed,Married
1049020193,39,Male,Employed,Married
1049020195,42,Male,Self-Employed,Married
1049020202,42,Male,Self-Employed,Married
1049020203,45,Male,Employed,Married
1049020205,51,Male,Self-Employed,Married
1049120180,28,Male,Self-Employed,Single
1049120181,34,Female,Self-Employed,Married
1049120182,28,Male,Self-Employed,Single
1049120190,30,Female,Self-Employed,Married
1049120191,30,Male,Self-Employed,Single
1049120192,54,Female,Employed,Single
1049120200,30,Female,Employed,Married
1049120201,50,Male,Self-Employed,Single
1049120202,34,Male,Self-Employed,Single
1049220181,33,Female,Self-Employed,Married
1049220182,39,Female,Employed,Single
1049220191,32,Female,Employed,Married
1049220192,36,Female,Employed,Single
1049220200,38,Female,Self-Employed,Married
1049220201,32,Female,Employed,Married
1049220202,46,Female,Employed,Single
1049320200,41,Female,Self-Employed,Married
1049420181,43,Male,Self-Employed,Married
1049420182,35,Female,Self-Employed,Married
1049420191,44,Male,Self-Employed,Married
1049420192,39,Male,Self-Employed,Married
1049420201,39,Male,Self-Employed,Married
1049420202,37,Male,Self-Employed,Married
1049520200,40,Male,Self-Employed,Married
1049520201,51,Male,Employed,Married
1049520202,54,Female,Employed,Married
1049620200,31,Male,Self-Employed,Single
1049620201,54,Female,Employed,Single
1049620202,45,Male,Employed,Single
1049720180,43,Female,Employed,Single
1049720181,42,Female,Employed,Single
1049720182,29,Female,Employed,Single
1049720183,31,Male,Employed,Single
1049720184,33,Female,Employed,Single
1049720190,31,Female,Employed,Single
1049720191,27,Female,Employed,Single
1049720192,27,Female,Employed,Married
1049720193,34,Female,Employed,Single
1049720194,25,Female,Employed,Single
1049720200,25,Female,Employed,Married
1049720201,27,Female,Employed,Single
1049720202,38,Female,Employed,Single
1049720203,40,Male,Employed,Single
1049720204,26,Female,Employed,Married
1049920180,53,Male,Employed,Married
1049920181,48,Male,Employed,Married
1049920182,43,Male,Self-Employed,Married
1049920190,46,Female,Employed,Single
1049920191,25,Male,Employed,Married
1049920192,50,Male,Self-Employed,Married
1049920200,45,Female,Employed,Married
1049920201,54,Male,Employed,Single
1049920202,46,Male,Employed,Married
1050020180,27,Female,Self-Employed,Married
1050020181,54,Male,Employed,Married
1050020183,49,Male,Employed,Single
1050020184,54,Female,Employed,Single
1050020190,27,Female,Employed,Married
1050020191,53,Male,Self-Employed,Married
1050020193,52,Male,Employed,Single
1050020194,47,Male,Employed,Married
1050020200,48,Female,Employed,Married
1050020201,53,Male,Employed,Married
1050020203,50,Male,Self-Employed,Married
1050020204,41,Male,Employed,Married
1050120180,26,Female,Employed,Single
1050120182,41,Male,Employed,Married
1050120190,50,Male,Employed,Married
1050120192,54,Female,Employed,Married
1050120200,49,Female,Employed,Married
1050120202,41,Female,Employed,Single
1050220181,48,Female,Employed,Married
1050220183,29,Female,Employed,Married
1050220191,34,Female,Employed,Single
1050220193,29,Female,Employed,Single
1050220200,48,Female,Employed,Married
1050220201,30,Female,Self-Employed,Married
1050220203,49,Male,Self-Employed,Married
1050320181,38,Male,Self-Employed,Married
1050320182,43,Male,Self-Employed,Married
1050320185,38,Male,Self-Employed,Married
1050320191,39,Male,Self-Employed,Married
1050320192,39,Female,Employed,Married
1050320195,37,Female,Employed,Married
1050320200,36,Female,Self-Employed,Married
1050320201,39,Male,Employed,Married
1050320202,43,Male,Self-Employed,Married
1050320204,40,Male,Self-Employed,Married
1050320205,40,Male,Self-Employed,Married
1050420180,32,Female,Employed,Married
1050420183,45,Female,Employed,Single
1050420190,45,Female,Employed,Married
1050420193,47,Female,Employed,Single
1050420200,49,Female,Employed,Married
1050420203,43,Male,Employed,Single
1050520180,51,Male,Employed,Single
1050520190,29,Female,Self-Employed,Married
1050520200,47,Female,Employed,Married
1050520201,51,Female,Employed,Married
1050620180,35,Female,Employed,Single
1050620190,27,Male,Employed,Married
1050620200,28,Male,Employed,Married
1050720180,37,Male,Employed,Married
1050720181,40,Male,Employed,Married
1050720182,49,Male,Employed,Married
1050720190,54,Male,Self-Employed,Married
1050720191,40,Male,Self-Employed,Married
1050720192,47,Male,Self-Employed,Married
1050720200,44,Male,Employed,Married
1050720201,42,Male,Employed,Married
1050820180,34,Female,Employed,Married
1050820183,31,Male,Employed,Married
1050820190,28,Female,Self-Employed,Married
1050820193,48,Male,Employed,Single
1050820200,25,Female,Employed,Married
1050820201,29,Female,Employed,Single
1050820203,38,Male,Employed,Single
1050920180,33,Female,Self-Employed,Married
1050920181,34,Female,Employed,Single
1050920182,46,Male,Employed,Single
1050920190,27,Female,Employed,Single
1050920191,32,Female,Self-Employed,Married
1050920192,30,Male,Employed,Married
1050920200,52,Male,Employed,Single
1050920201,34,Female,Self-Employed,Married
1050920202,54,Female,Employed,Married
1051020180,29,Female,Self-Employed,Married
1051020181,49,Female,Employed,Married
1051020182,49,Female,Employed,Single
1051020183,29,Female,Employed,Married
1051020190,25,Female,Employed,Single
1051020191,40,Male,Employed,Married
1051020192,32,Male,Employed,Single
1051020193,46,Female,Employed,Married
1051020200,32,Female,Self-Employed,Married
1051020201,49,Female,Employed,Single
1051020202,31,Female,Employed,Married
1051020203,34,Female,Self-Employed,Married
1051120181,28,Female,Employed,Single
1051120182,34,Female,Employed,Married
1051120184,41,Female,Employed,Single
1051120191,46,Female,Employed,Single
1051120192,32,Male,Self-Employed,Single
1051120194,38,Female,Employed,Married
1051120201,28,Female,Employed,Single
1051120202,34,Female,Self-Employed,Married
1051120204,44,Male,Self-Employed,Married
1051120205,41,Male,Self-Employed,Married
1051320182,39,Male,Employed,Single
1051320192,38,Male,Employed,Single
1051320202,42,Male,Employed,Single
1051420180,32,Female,Employed,Married
1051420181,34,Male,Employed,Married
1051420190,26,Female,Employed,Married
1051420191,49,Male,Employed,Single
1051420192,47,Female,Employed,Single
1051420200,51,Female,Employed,Single
1051420201,32,Female,Employed,Married
1051420202,51,Male,Employed,Single
1051520180,52,Female,Employed,Single
1051520181,54,Female,Employed,Married
1051520182,47,Male,Employed,Single
1051520183,46,Female,Employed,Married
1051520190,53,Female,Employed,Married
1051520191,45,Male,Employed,Single
1051520192,48,Female,Employed,Single
1051520193,46,Female,Employed,Single
1051520200,46,Female,Employed,Single
1051520201,49,Female,Employed,Married
1051520202,51,Female,Employed,Married
1051620180,38,Male,Employed,Single
1051620181,51,Male,Employed,Single
1051620190,35,Female,Employed,Single
1051620191,48,Female,Employed,Single
1051620200,45,Female,Employed,Married
1051620201,35,Male,Self-Employed,Married
1051720180,52,Male,Employed,Married
1051720182,50,Male,Self-Employed,Married
1051720183,35,Male,Employed,Married
1051720184,45,Male,Self-Employed,Married
1051720190,41,Male,Self-Employed,Married
1051720192,43,Male,Self-Employed,Married
1051720193,54,Male,Employed,Married
1051720194,51,Male,Self-Employed,Married
1051720200,36,Male,Self-Employed,Married
1051720202,39,Male,Employed,Married
1051720203,40,Male,Employed,Married
1051720204,41,Male,Employed,Married
1051820200,35,Male,Employed,Married
1051820201,26,Female,Employed,Married
1051920180,31,Female,Self-Employed,Married
1051920181,54,Female,Employed,Single
1051920190,48,Female,Employed,Single
1051920191,53,Female,Employed,Single
1051920200,45,Female,Employed,Married
1051920201,51,Female,Employed,Married
1051920203,50,Female,Employed,Married
1052020180,35,Male,Employed,Married
1052020182,38,Male,Employed,Single
1052020183,26,Male,Employed,Married
1052020190,33,Female,Employed,Single
1052020192,44,Female,Employed,Single
1052020193,34,Female,Employed,Single
1052020200,29,Female,Self-Employed,Married
1052020202,49,Male,Employed,Married
1052020203,26,Male,Employed,Single
1052120180,29,Female,Employed,Married
1052120181,25,Male,Employed,Single
1052120183,26,Female,Employed,Married
1052120190,31,Male,Employed,Married
1052120191,45,Female,Employed,Single
1052120193,38,Female,Employed,Single
1052120200,53,Female,Employed,Single
1052120201,46,Female,Employed,Married
1052120202,36,Female,Employed,Married
1052120203,54,Male,Employed,Married
1052220190,32,Male,Employed,Single
1052220200,38,Female,Employed,Single
1052320180,41,Male,Employed,Single
1052320181,26,Male,Self-Employed,Single
1052320190,28,Male,Self-Employed,Single
1052320191,28,Female,Self-Employed,Married
1052320200,32,Male,Self-Employed,Single
1052320201,47,Male,Employed,Married
1052420180,26,Male,Employed,Single
1052420181,33,Female,Employed,Married
1052420182,41,Female,Employed,Single
1052420183,29,Female,Employed,Single
1052420190,27,Male,Self-Employed,Single
1052420191,48,Female,Employed,Single
1052420192,48,Female,Employed,Single
1052420193,33,Female,Self-Employed,Married
1052420200,40,Male,Self-Employed,Married
1052420201,35,Male,Self-Employed,Married
1052420202,38,Female,Self-Employed,Married
1052420203,54,Male,Self-Employed,Married
1052520180,35,Female,Employed,Single
1052520190,33,Female,Employed,Single
1052520200,29,Female,Employed,Single
1052620180,46,Female,Employed,Single
1052620190,54,Male,Employed,Single
1052620200,49,Female,Employed,Married
1052720190,34,Female,Employed,Married
1052720200,26,Female,Self-Employed,Married
1052820180,31,Female,Employed,Married
1052820181,40,Male,Employed,Married
1052820190,34,Female,Self-Employed,Married
1052820191,49,Male,Employed,Married
1052820200,45,Female,Employed,Married
1052820201,51,Male,Employed,Single
1052920182,26,Male,Employed,Single
1052920192,30,Female,Employed,Married
1052920202,30,Male,Employed,Married
1053020200,54,Male,Employed,Married
1053120180,37,Male,Employed,Married
1053120181,41,Female,Employed,Single
1053120182,25,Male,Self-Employed,Single
1053120183,27,Female,Employed,Married
1053120190,45,Male,Employed,Single
1053120192,25,Male,Self-Employed,Single
1053120193,48,Male,Employed,Married
1053120200,45,Male,Employed,Married
1053120202,53,Male,Self-Employed,Married
1053120203,41,Male,Employed,Married
1053220181,28,Female,Employed,Married
1053220191,29,Male,Employed,Married
1053220201,26,Female,Employed,Married
1053320180,46,Female,Employed,Single
1053320181,25,Female,Employed,Single
1053320190,26,Female,Employed,Single
1053320191,44,Female,Employed,Single
1053320200,36,Female,Employed,Single
1053320201,43,Female,Employed,Single
1053420200,33,Female,Self-Employed,Married
1053420201,29,Male,Employed,Married
1053520200,52,Male,Self-Employed,Married
1053520201,29,Female,Employed,Married
1053520202,54,Male,Employed,Married
1053620180,43,Male,Self-Employed,Married
1053620182,39,Male,Self-Employed,Married
1053620183,37,Female,Employed,Single
1053620190,27,Male,Employed,Single
1053620191,33,Male,Self-Employed,Single
1053620192,30,Female,Employed,Married
1053620193,25,Female,Employed,Single
1053620200,38,Male,Self-Employed,Married
1053620201,30,Male,Employed,Single
1053620202,30,Female,Self-Employed,Married
1053620203,35,Male,Employed,Married
1053720180,32,Male,Employed,Single
1053720190,30,Female,Employed,Single
1053720200,25,Female,Self-Employed,Married
1053820181,25,Female,Self-Employed,Married
1053820182,37,Female,Self-Employed,Married
1053820191,41,Female,Self-Employed,Married
1053820192,38,Male,Self-Employed,Married
1053820201,45,Female,Employed,Single
1053820202,39,Female,Self-Employed,Married
1053920180,42,Female,Self-Employed,Married
1053920181,35,Female,Self-Employed,Married
1053920182,32,Male,Self-Employed,Single
1053920183,37,Male,Employed,Married
1053920190,26,Female,Employed,Single
1053920191,37,Female,Self-Employed,Married
1053920192,34,Female,Employed,Married
1053920193,41,Female,Self-Employed,Married
1053920200,27,Female,Self-Employed,Married
1053920201,32,Male,Self-Employed,Single
1053920202,26,Female,Self-Employed,Married
1053920203,32,Female,Employed,Single
1054020180,38,Male,Self-Employed,Married
1054020190,36,Male,Self-Employed,Married
1054020200,41,Female,Self-Employed,Married
1054120200,29,Female,Self-Employed,Married
1054220200,37,Male,Self-Employed,Married
1054320182,37,Male,Self-Employed,Married
1054320192,51,Male,Employed,Married
1054320200,50,Female,Employed,Single
1054320201,50,Male,Self-Employed,Married
1054320202,49,Male,Employed,Married
1054420180,29,Female,Employed,Single
1054420181,35,Male,Employed,Married
1054420182,53,Female,Employed,Single
1054420190,50,Male,Employed,Married
1054420191,46,Male,Self-Employed,Single
1054420192,32,Male,Employed,Married
1054420200,48,Female,Employed,Married
1054420201,32,Female,Employed,Single
1054420202,43,Male,Self-Employed,Married
1054520180,36,Male,Employed,Single
1054520181,30,Male,Employed,Single
1054520182,31,Male,Employed,Single
1054520183,42,Male,Employed,Single
1054520190,39,Male,Employed,Single
1054520191,43,Male,Employed,Single
1054520192,41,Male,Employed,Single
1054520193,42,Male,Employed,Single
1054520200,39,Male,Employed,Single
1054520201,44,Male,Employed,Single
1054520202,43,Male,Employed,Single
1054520203,27,Male,Employed,Single
1054620181,29,Male,Self-Employed,Single
1054620191,28,Male,Self-Employed,Single
1054620200,32,Male,Self-Employed,Single
1054620201,26,Male,Self-Employed,Single
1054620202,49,Male,Employed,Married
1054720180,47,Female,Employed,Married
1054720182,38,Male,Self-Employed,Married
1054720190,32,Female,Self-Employed,Married
1054720192,51,Male,Self-Employed,Married
1054720200,51,Male,Employed,Single
1054720202,51,Male,Self-Employed,Married
1054820180,51,Female,Employed,Married
1054820190,40,Male,Self-Employed,Single
1054820200,36,Male,Employed,Married
1054920181,44,Female,Employed,Single
1054920182,51,Female,Employed,Single
1054920183,27,Male,Employed,Married
1054920184,52,Male,Employed,Single
1054920185,49,Male,Self-Employed,Married
1054920191,54,Male,Employed,Married
1054920192,36,Male,Employed,Married
1054920193,40,Female,Employed,Single
1054920194,48,Male,Employed,Single
1054920195,42,Male,Self-Employed,Married
1054920200,50,Male,Self-Employed,Single
1054920201,35,Male,Employed,Married
1054920202,45,Female,Employed,Single
1054920203,41,Male,Employed,Married
1054920204,47,Male,Employed,Married
1054920205,39,Female,Self-Employed,Married
1055020200,45,Female,Employed,Married
1055020201,48,Female,Employed,Single
1055120190,30,Female,Self-Employed,Married
1055120200,33,Female,Self-Employed,Married
1055120201,37,Male,Employed,Married
1055220180,47,Male,Employed,Single
1055220181,46,Female,Employed,Single
1055220183,50,Female,Employed,Married
1055220190,49,Female,Employed,Single
1055220191,45,Female,Employed,Married
1055220193,50,Female,Employed,Single
1055220200,52,Male,Employed,Married
1055220201,51,Male,Employed,Married
1055220203,28,Female,Employed,Married
1055320180,40,Female,Employed,Married
1055320181,37,Female,Self-Employed,Married
1055320182,42,Female,Self-Employed,Married
1055320183,35,Male,Self-Employed,Married
1055320190,42,Male,Self-Employed,Married
1055320191,43,Female,Self-Employed,Married
1055320193,39,Female,Self-Employed,Married
1055320200,49,Male,Employed,Single
1055320201,47,Male,Employed,Single
1055320203,52,Male,Self-Employed,Married
1055420180,30,Female,Employed,Single
1055420190,30,Male,Employed,Single
1055420200,35,Male,Employed,Single
1055520200,43,Male,Employed,Married
1055620180,52,Male,Employed,Married
1055620181,30,Female,Self-Employed,Married
1055620182,54,Male,Self-Employed,Married
1055620183,45,Male,Employed,Single
1055620184,46,Female,Employed,Single
1055620190,33,Female,Self-Employed,Married
1055620191,29,Female,Employed,Married
1055620192,45,Male,Employed,Married
1055620193,49,Male,Self-Employed,Married
1055620194,54,Male,Employed,Married
1055620200,54,Female,Employed,Married
1055620201,49,Male,Self-Employed,Single
1055620202,45,Male,Self-Employed,Married
1055620203,54,Female,Employed,Single
1055620204,51,Female,Employed,Single
1055720180,45,Female,Employed,Married
1055720181,50,Female,Employed,Single
1055720182,52,Female,Employed,Single
1055720183,51,Female,Employed,Married
1055720190,49,Female,Employed,Married
1055720191,51,Female,Employed,Single
1055720192,53,Female,Employed,Married
1055720193,53,Female,Employed,Single
1055720200,39,Male,Employed,Married
1055720201,48,Female,Employed,Single
1055720202,33,Female,Employed,Married
1055720203,49,Male,Employed,Single
1055820180,50,Female,Employed,Married
1055820190,46,Female,Employed,Married
1055820200,48,Male,Employed,Married
1055920180,44,Male,Employed,Married
1055920181,50,Female,Employed,Married
1055920183,45,Female,Employed,Married
1055920184,54,Male,Self-Employed,Married
1055920190,51,Male,Self-Employed,Married
1055920191,33,Female,Employed,Married
1055920193,31,Female,Self-Employed,Married
1055920194,44,Male,Employed,Married
1055920200,45,Male,Employed,Married
1055920201,34,Male,Self-Employed,Single
1055920203,29,Female,Self-Employed,Married
1055920204,52,Male,Employed,Married
1056020200,46,Female,Employed,Single
1056120200,44,Male,Self-Employed,Married
1056120201,26,Female,Employed,Single
1056220180,25,Female,Employed,Married
1056220181,50,Female,Employed,Married
1056220182,52,Female,Employed,Single
1056220183,47,Female,Employed,Single
1056220190,53,Female,Employed,Single
1056220191,25,Male,Employed,Married
1056220192,34,Female,Self-Employed,Married
1056220193,53,Female,Employed,Single
1056220200,48,Female,Employed,Single
1056220201,42,Female,Self-Employed,Married
1056220202,47,Male,Self-Employed,Single
1056220203,53,Female,Employed,Married
1056320180,27,Female,Employed,Married
1056320190,27,Female,Self-Employed,Married
1056320200,53,Female,Employed,Single
1056420180,49,Male,Employed,Married
1056420190,36,Female,Employed,Married
1056420192,31,Female,Self-Employed,Married
1056420200,26,Female,Employed,Single
1056420202,44,Female,Employed,Single
1056520200,53,Female,Employed,Single
1056620180,51,Male,Employed,Married
1056620181,35,Male,Employed,Married
1056620190,35,Male,Self-Employed,Married
1056620191,41,Female,Employed,Married
1056620200,54,Male,Self-Employed,Married
1056620201,50,Male,Employed,Married
1056720200,40,Male,Self-Employed,Married
1056720201,26,Female,Self-Employed,Married
1056720202,48,Male,Self-Employed,Single
1056820180,51,Female,Employed,Single
1056820190,49,Female,Employed,Single
1056820200,51,Female,Employed,Married
1056920180,49,Female,Employed,Single
1056920181,43,Female,Employed,Single
1056920182,51,Male,Self-Employed,Single
1056920183,49,Male,Self-Employed,Single
1056920184,39,Male,Self-Employed,Married
1056920185,41,Male,Self-Employed,Single
1056920190,45,Male,Employed,Married
1056920191,43,Female,Self-Employed,Married
1056920192,45,Female,Employed,Single
1056920193,53,Female,Employed,Married
1056920194,49,Male,Self-Employed,Married
1056920195,54,Female,Employed,Married
1056920200,43,Female,Self-Employed,Married
1056920201,41,Female,Employed,Single
1056920202,51,Female,Employed,Married
1056920203,29,Female,Employed,Married
1056920204,37,Male,Employed,Married
1056920205,30,Female,Self-Employed,Married
1057020180,32,Male,Employed,Single
1057020181,25,Male,Employed,Single
1057020190,44,Male,Employed,Single
1057020191,41,Male,Employed,Single
1057020200,31,Male,Employed,Single
1057020201,29,Female,Employed,Single
1057120181,30,Female,Employed,Single
1057120191,32,Male,Employed,Married
1057120201,33,Male,Self-Employed,Single
1057220180,49,Female,Employed,Married
1057220190,51,Female,Employed,Married
1057220200,47,Female,Employed,Married
1057320200,42,Male,Self-Employed,Married
1057320201,38,Male,Self-Employed,Married
1057420180,34,Female,Employed,Single
1057420190,31,Female,Employed,Single
1057420200,34,Female,Employed,Single
1057520180,45,Female,Employed,Single
1057520181,26,Female,Employed,Married
1057520182,41,Male,Self-Employed,Married
1057520183,36,Female,Employed,Married
1057520190,28,Male,Employed,Married
1057520191,26,Male,Employed,Single
1057520192,52,Female,Employed,Married
1057520193,39,Female,Employed,Married
1057520200,36,Male,Self-Employed,Married
1057520201,30,Female,Employed,Single
1057520202,54,Female,Employed,Single
1057520203,47,Male,Employed,Married
1057620180,27,Female,Employed,Single
1057620181,28,Female,Employed,Married
1057620182,28,Female,Employed,Married
1057620190,25,Female,Employed,Married
1057620191,37,Male,Employed,Single
1057620192,34,Female,Employed,Single
1057620200,36,Female,Employed,Single
1057620202,33,Female,Self-Employed,Married
1057720180,28,Female,Employed,Married
1057720190,32,Male,Employed,Married
1057720200,46,Male,Employed,Single
1057820180,29,Female,Employed,Single
1057820181,26,Female,Employed,Single
1057820182,34,Male,Employed,Married
1057820190,27,Male,Employed,Single
1057820191,48,Male,Employed,Married
1057820192,27,Male,Employed,Married
1057820200,31,Female,Employed,Married
1057820201,30,Female,Employed,Married
1057820202,38,Male,Self-Employed,Married
1057920180,32,Female,Self-Employed,Married
1057920181,32,Female,Employed,Married
1057920183,28,Female,Self-Employed,Married
1057920184,31,Female,Self-Employed,Married
1057920190,44,Male,Employed,Married
1057920191,27,Female,Self-Employed,Married
1057920193,40,Female,Employed,Single
1057920194,28,Female,Employed,Married
1057920200,52,Male,Self-Employed,Married
1057920201,35,Male,Employed,Single
1057920203,51,Female,Employed,Married
1057920204,32,Female,Self-Employed,Married
1058020180,36,Male,Self-Employed,Married
1058020181,46,Female,Employed,Single
1058020182,27,Male,Self-Employed,Single
1058020190,26,Female,Employed,Single
1058020191,25,Male,Self-Employed,Single
1058020192,29,Female,Employed,Married
1058020200,40,Male,Self-Employed,Married
1058020202,29,Female,Employed,Married
1058120180,28,Female,Self-Employed,Married
1058120181,52,Female,Employed,Married
1058120182,47,Male,Self-Employed,Single
1058120183,47,Female,Employed,Single
1058120190,46,Male,Self-Employed,Single
1058120191,26,Female,Employed,Single
1058120192,51,Male,Employed,Married
1058120193,52,Female,Employed,Single
1058120200,50,Female,Employed,Single
1058120201,52,Female,Employed,Married
1058120202,43,Male,Self-Employed,Married
1058120203,51,Female,Employed,Single
1058220180,54,Male,Employed,Married
1058220181,42,Male,Self-Employed,Married
1058220182,52,Male,Self-Employed,Married
1058220190,48,Male,Self-Employed,Married
1058220191,44,Female,Employed,Single
1058220192,37,Male,Self-Employed,Married
1058220200,44,Male,Employed,Married
1058220201,49,Male,Self-Employed,Married
1058220202,52,Male,Self-Employed,Married
1058320180,51,Male,Employed,Single
1058320181,45,Male,Employed,Single
1058320182,42,Male,Self-Employed,Married
1058320183,39,Male,Self-Employed,Married
1058320190,44,Male,Employed,Married
1058320191,42,Male,Employed,Married
1058320192,50,Female,Employed,Single
1058320193,52,Male,Employed,Married
1058320200,41,Male,Employed,Married
1058320201,54,Female,Employed,Single
1058320202,46,Male,Employed,Married
1058320203,25,Female,Employed,Married
1058420180,47,Female,Employed,Married
1058420190,54,Female,Employed,Married
1058420200,46,Female,Employed,Single
1058520200,41,Male,Employed,Single
1058520201,47,Female,Employed,Single
1058620191,25,Male,Employed,Single
1058620200,25,Male,Employed,Married
1058620201,25,Female,Employed,Married
1058720200,39,Male,Employed,Married
1058820180,36,Male,Self-Employed,Married
1058820181,44,Female,Self-Employed,Married
1058820182,38,Female,Self-Employed,Married
1058820183,36,Male,Self-Employed,Married
1058820190,37,Male,Self-Employed,Married
1058820191,42,Male,Self-Employed,Married
1058820192,42,Female,Self-Employed,Married
1058820193,43,Male,Self-Employed,Married
1058820200,41,Male,Self-Employed,Married
1058820201,43,Female,Self-Employed,Married
1058820202,37,Female,Self-Employed,Married
1058920200,27,Male,Self-Employed,Single
1058920201,41,Male,Employed,Married
1058920202,28,Female,Self-Employed,Married
1059120180,33,Female,Employed,Married
1059120181,33,Female,Employed,Married
1059120182,31,Female,Employed,Married
1059120183,50,Female,Employed,Single
1059120184,27,Female,Employed,Married
1059120190,34,Female,Self-Employed,Married
1059120191,31,Female,Self-Employed,Married
1059120192,28,Female,Employed,Single
1059120193,48,Female,Employed,Single
1059120194,47,Female,Employed,Single
1059120200,39,Male,Employed,Married
1059120201,41,Male,Self-Employed,Married
1059120202,50,Female,Employed,Married
1059120203,43,Female,Employed,Married
1059120204,49,Male,Employed,Married
1059220200,47,Female,Employed,Single
1059320200,53,Male,Self-Employed,Married
1059320201,50,Male,Self-Employed,Married
1059320202,51,Female,Employed,Married
1059420180,39,Male,Self-Employed,Married
1059420181,41,Male,Self-Employed,Married
1059420182,36,Male,Employed,Single
1059420190,46,Male,Self-Employed,Married
1059420191,53,Male,Self-Employed,Married
1059420192,30,Male,Employed,Single
1059420200,41,Male,Employed,Married
